Time,cX001,cX002,cX003,cX004,cX005,cX006,cX007,cX008,cX009,cX010,cX011,cX012,cX013,cX014,cX015,cX016,cX017,cX018,cX019,cX020
1383.945,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1383.98,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1384.015,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1384.05,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1384.085,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1384.12,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1384.155,0.22,,0.43,0.02,,,0.09,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1384.19,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1384.225,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1384.26,0.22,,,0.02,,,0.1,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1384.295,0.22,,,0.02,,,0.1,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1384.33,0.22,,,0.02,,,0.1,0.24,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1384.365,0.22,,,0.02,,,0.1,0.23,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1384.4,0.22,,0.52,0.01,,,0.09,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1384.435,0.22,,0.52,0.01,,,0.09,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1384.47,0.22,,,0.02,,,0.09,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1384.505,0.22,,,0.02,,,0.1,0.23,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1384.54,0.22,,,0.02,,,0.1,0.23,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1384.575,0.22,,0.55,0.02,,,0.1,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1384.61,0.22,,0.48,0.02,,,0.1,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1384.645,0.22,,0.48,0.02,,,0.1,0.23,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1384.68,0.22,,,0.02,,,0.09,0.22,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1384.715,0.22,,,0.02,,,0.1,0.21,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1384.75,0.22,,,0.02,,,0.1,0.21,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1384.785,0.22,,,0.02,,,0.1,0.22,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1384.82,0.22,,,0.02,,,0.1,0.21,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1384.855,0.22,,,0.02,,,0.1,0.21,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1384.89,0.22,,,0.02,,,0.1,0.22,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1384.925,0.22,,0.52,0.01,,,0.1,0.22,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1384.96,0.22,,0.52,0.01,,,0.1,0.22,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1384.995,0.22,,,0.02,,,0.1,0.21,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.03,0.22,,,0.02,,,0.1,0.21,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.065,0.23,,,0.02,,,0.1,0.21,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.1,0.22,,,0.02,,,0.1,0.21,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.135,0.22,,,0.02,,,0.1,0.21,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.17,0.22,,,0.02,,,0.1,0.21,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.205,0.22,,,0.02,,,0.1,0.21,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.24,0.22,,,0.02,,,0.1,0.21,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.275,0.22,,,0.02,,,0.1,0.21,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.31,0.22,,,0.02,,,0.09,0.21,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1385.345,0.22,,,0.02,,,0.1,0.21,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.38,0.22,,,0.02,,,0.1,0.21,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.415,0.22,,,0.02,,,0.1,0.21,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.45,0.22,,,0.01,,,0.09,0.21,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.485,0.22,,,0.01,,,0.09,0.21,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.52,0.22,,,0.02,,,0.1,0.2,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.555,0.22,,,0.01,,,0.1,0.2,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.59,0.22,,,0.01,,,0.1,0.2,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.625,0.22,,,0.01,,,0.1,0.2,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.66,0.22,,,0.02,,,0.1,0.19,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.695,0.22,,,0.02,,,0.1,0.19,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.73,0.22,,0.43,0.01,,,0.1,0.18,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1385.765,0.22,,,0.01,,,0.1,0.17,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.8,0.22,,,0.01,,,0.1,0.17,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.835,0.23,,0.52,0.02,,,0.09,0.17,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.87,0.22,,,0.01,,,0.1,0.17,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.905,0.22,,,0.01,,,0.1,0.17,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.94,0.22,,,0.01,,,0.1,0.17,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1385.975,0.22,,,0.02,,,0.1,0.15,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1386.01,0.22,,,0.02,,,0.1,0.15,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1386.045,0.22,,,0.01,,,0.1,0.13,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1386.08,0.22,,,0.01,,,0.1,0.13,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1386.115,0.23,,,0.01,,,0.09,0.11,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1386.15,0.22,,,0.01,,,0.1,0.09,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1386.185,0.22,,,0.01,,,0.1,0.09,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1386.22,0.22,,,0.01,,,0.1,0.09,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1386.255,0.22,,,0.01,,,0.1,0.08,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1386.29,0.22,,,0.01,,,0.1,0.08,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1386.325,0.22,,,0.02,,,0.1,0.08,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1386.36,0.23,,,0.01,,,0.1,0.06,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1386.395,0.23,,,0.01,,,0.1,0.06,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1386.43,0.22,,0.55,0.02,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1386.465,0.22,,,0.01,,,0.1,-0.03,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1386.5,0.22,,,0.01,,,0.1,-0.03,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1386.535,0.23,,,0.01,,,0.1,-0.04,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1386.57,0.22,,,0.01,,,0.09,-0.06,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1386.605,0.22,,,0.01,,,0.09,-0.06,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1386.64,0.22,,0.55,0.01,,,0.1,-0.07,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1386.675,0.22,,,0.01,,,0.1,-0.08,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1386.71,0.22,,,0.01,,,0.1,-0.08,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1386.745,0.22,,,0.01,,,0.1,-0.1,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1386.78,0.22,,0.55,0.01,,,0.1,-0.1,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1386.815,0.22,,0.55,0.01,,,0.1,-0.1,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1386.85,0.22,,,0.02,,,0.09,-0.12,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1386.885,0.22,,,0.01,,,0.1,-0.13,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1386.92,0.22,,,0.01,,,0.1,-0.13,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1386.955,0.22,,,0.02,,,0.1,-0.15,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1386.99,0.22,,,0.01,,,0.1,-0.16,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1387.025,0.22,,,0.01,,,0.1,-0.16,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1387.06,0.23,,,0.01,,,0.1,-0.17,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1387.095,0.22,,,0.02,,,0.09,-0.18,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1387.13,0.22,,,0.02,,,0.09,-0.18,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1387.165,0.22,,,0.01,,,0.1,-0.2,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1387.2,0.23,,,0.01,,,0.1,-0.22,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1387.235,0.23,,,0.01,,,0.1,-0.22,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1387.27,0.22,,,0.01,,,0.1,-0.22,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1387.305,0.22,,,0.01,,,0.1,-0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1387.34,0.22,,,0.01,,,0.1,-0.24,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1387.375,0.22,,,,,,0.1,-0.25,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1387.41,0.22,,,,,,0.1,-0.27,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1387.445,0.22,,,,,,0.1,-0.27,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1387.48,0.22,,,0.01,,,0.1,-0.28,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1387.515,0.22,,,0.01,,,0.1,-0.31,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1387.55,0.22,,,0.01,,,0.1,-0.31,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1387.585,0.22,,,0.01,,,0.09,-0.32,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1387.62,0.22,,,0.01,,,0.1,-0.34,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1387.655,0.22,,,0.01,,,0.1,-0.34,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1387.69,0.22,,,0.01,,,0.1,-0.38,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1387.725,0.22,,,0.01,,,0.09,-0.4,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1387.76,0.22,,,0.01,,,0.09,-0.4,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1387.795,0.23,,0.52,,,,0.1,-0.42,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1387.83,0.22,,,0.01,,,0.1,-0.45,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1387.865,0.22,,,0.01,,,0.1,-0.45,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1387.9,0.22,,,0.01,,,0.1,-0.49,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1387.935,0.22,,,0.01,,,0.09,-0.5,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1387.97,0.22,,,0.01,,,0.09,-0.5,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1388.005,0.22,,,0.01,,,0.1,-0.51,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.04,0.23,,,0.01,,,0.1,-0.53,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.075,0.23,,,0.01,,,0.1,-0.53,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.11,0.22,,,0.01,,,0.09,-0.54,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.145,0.22,,,0.01,,,0.09,-0.54,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.18,0.22,,,0.01,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1388.215,0.22,,,0.01,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.25,0.22,,,0.01,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.285,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1388.32,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.355,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.39,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.425,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.46,0.22,,,0.01,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.495,0.22,,,0.01,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.53,0.23,,,0.01,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.565,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.6,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.635,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.67,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.705,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.74,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.775,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.81,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.845,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.88,0.22,,0.52,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.915,0.22,,0.52,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.95,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1388.985,0.23,,,0.01,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1389.02,0.23,,,0.01,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1389.055,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1389.09,0.22,,0.55,0.01,,,0.1,,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1389.125,0.22,,0.55,0.01,,,0.1,,,-0.33,0.39,-0.48,,,,,-0.26,,,0.15
1389.16,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1389.195,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1389.23,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1389.265,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1389.3,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1389.335,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1389.37,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1389.405,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1389.44,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1389.475,0.22,,,0.01,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1389.51,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1389.545,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1389.58,0.22,,,0.01,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1389.615,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1389.65,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1389.685,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1389.72,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1389.755,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1389.79,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1389.825,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1389.86,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1389.895,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1389.93,0.23,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1389.966,0.23,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1390.001,0.23,,,,,,0.1,,,-0.32,0.39,-0.47,,,,,-0.25,,,0.15
1390.036,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1390.071,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1390.106,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1390.141,0.22,,,0.01,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1390.176,0.22,,,0.01,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1390.211,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1390.246,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1390.281,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1390.316,0.23,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1390.351,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1390.386,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1390.421,0.22,,,,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1390.456,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1390.491,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1390.526,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1390.561,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1390.596,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1390.631,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1390.666,0.23,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1390.701,0.23,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1390.736,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1390.771,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1390.806,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1390.841,0.23,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1390.876,0.22,,,,,,0.1,,,-0.32,0.39,-0.47,,,,,-0.26,,,0.15
1390.911,0.22,,,,,,0.1,,,-0.32,0.39,-0.47,,,,,-0.26,,,0.15
1390.946,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1390.981,0.22,,,,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1391.016,0.22,,,,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1391.051,0.22,,,,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1391.086,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1391.121,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1391.156,0.22,,,-0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1391.191,0.23,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1391.226,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1391.261,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1391.296,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1391.331,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1391.366,0.22,,,,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1391.401,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1391.436,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1391.471,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1391.506,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1391.541,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1391.576,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1391.611,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1391.646,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1391.681,0.22,,,,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1391.716,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1391.751,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1391.786,0.23,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1391.821,0.22,,,,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1391.856,0.22,,,,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1391.891,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1391.926,0.22,,,0.01,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1391.961,0.22,,,0.01,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1391.996,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1392.031,0.22,,,,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1392.066,0.22,,,,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1392.101,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1392.136,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1392.171,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1392.206,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1392.241,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1392.276,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1392.311,0.22,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1392.346,0.23,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1392.381,0.23,,,0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1392.416,0.22,,,,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1392.451,0.22,,,-0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1392.486,0.22,,,-0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1392.521,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1392.556,0.22,,,,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1392.591,0.22,,,,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.25,,,0.15
1392.626,0.22,,,-0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1392.661,0.22,,,-0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1392.696,0.22,,,-0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1392.731,0.22,,,-0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1392.766,0.22,,,,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1392.801,0.22,,,,,,0.09,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1392.836,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1392.871,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1392.906,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1392.941,0.22,,,,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1392.976,0.22,,,-0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1393.011,0.22,,,-0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1393.046,0.22,,,-0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1393.081,0.23,,,-0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
1393.116,0.23,,,-0.01,,,0.1,,,-0.32,0.39,-0.48,,,,,-0.26,,,0.15
